-67.97894904	-27.28780002	1161
>		1162
-69.47709984	-27.56272203	1163
-69.30247459	-27.28395434	1164
>		1165
-69.240294	-27.30655899	1166
-69.30247459	-27.28395434	1167
>		1168
-66.20161104	-27.426519	1169
-65.94682968	-27.26966309	1170
>		1171
-65.94682968	-27.26966309	1172
-65.47810903	-28.15797909	1173
>		1174
-69.30247459	-27.28395434	1175
-69.29465546	-27.26434275	1176
>		1177
-69.29465546	-27.26434275	1178
-69.27850185	-27.22382695	1179
>		1180
-69.27850185	-27.22382695	1181
-69.27849261	-27.22380375	1182
>		1183
-70.89876792	-27.75879297	1184
-70.74901188	-27.21591396	1185
>		1186
-70.55738712	-27.44802	1187
-70.74901188	-27.21591396	1188
>		1189
-69.27849261	-27.22380375	1190
-69.41725975	-27.17458127	1191
>		1192
-70.74901188	-27.21591396	1193
-70.88180508	-27.140418	1194
>		1195
-70.98701328	-27.13750128	1196
-70.9391736	-27.61951572	1197
>		1198
-69.53919326	-27.57333569	1199
-69.53150412	-27.13477203	1200
>		1201
-69.53150412	-27.13477203	1202
-69.27850185	-27.22382695	1203
>		1204
-69.41725975	-27.17458127	1205
-69.53150412	-27.13477203	1206
>		1207
-70.47333216	-27.324396	1208
-70.41355665	-27.12415735	1209
>		1210
-68.86204308	-27.12013101	1211
-69.240294	-27.30655899	1212
>		1213
-66.78511092	-27.111006	1214
-67.16108016	-27.52579197	1215
>		1216
-66.20425122	-27.33759434	1217
-66.78511092	-27.111006	1218
>		1219
-70.93063152	-27.09657504	1220
-70.98701328	-27.13750128	1221
>		1222
-70.88180508	-27.140418	1223
-70.93063152	-27.09657504	1224
>		1225
-66.95218404	-27.04355397	1226
-67.67371296	-27.29507301	1227
>		1228
-66.95218404	-27.04355397	1229
-66.78511092	-27.111006	1230
>		1231
-70.3649811	-27.01477993	1232
-70.23711363	-27.35500919	1233
>		1234
-69.32201904	-27.01427202	1235
-69.41725975	-27.17458127	1236
>		1237
-70.41355665	-27.12415735	1238
-70.37385588	-26.99116596	1239
>		1240
-70.37385588	-26.99116596	1241
-70.3649811	-27.01477993	1242
>		1243
-70.22889396	-27.37688004	1244
-70.01445312	-26.94382596	1245
>		1246
-69.53150412	-27.13477203	1247
-70.01445312	-26.94382596	1248
>		1249
-66.74553563	-26.92610461	1250
-66.95218404	-27.04355397	1251
>		1252
-66.74040216	-26.92318698	1253
-66.74553563	-26.92610461	1254
>		1255
-66.74040216	-26.92318698	1256
-66.74092378	-26.92086298	1257
>		1258
-66.74092378	-26.92086298	1259
-66.74080166	-26.92072418	1260
>		1261
-67.96299204	-26.84714004	1262
-68.86204308	-27.12013101	1263
>		1264
-67.99188355	-27.31114976	1265
-67.96299204	-26.84714004	1266
>		1267
-70.26332004	-26.78587002	1268
-70.37385588	-26.99116596	1269
>		1270
-70.01445312	-26.94382596	1271
-70.26332004	-26.78587002	1272
>		1273
-67.70129616	-26.77822002	1274
-67.96299204	-26.84714004	1275
>		1276
-67.97894904	-27.28780002	1277
-67.70129616	-26.77822002	1278
>		1279
-66.95218404	-27.04355397	1280
-67.70129616	-26.77822002	1281
>		1282
-65.94682968	-27.26966309	1283
-65.13009876	-26.76684348	1284
>		1285
-70.88180508	-27.140418	1286
-70.81676964	-26.76672819	1287
>		1288
-67.94068788	-26.70387597	1289
-67.96299204	-26.84714004	1290
>		1291
-67.94068788	-26.70387597	1292
-67.70129616	-26.77822002	1293
>		1294
-66.78511092	-27.111006	1295
-66.38992416	-26.65422396	1296
>		1297
-66.499119	-26.64603801	1298
-66.74040216	-26.92318698	1299
>		1300
-70.26332004	-26.78587002	1301
-70.15551415	-26.62067788	1302
>		1303
-70.26332004	-26.78587002	1304
-70.42796604	-26.61084	1305
>		1306
-70.42796604	-26.61084	1307
-70.42786214	-26.6106883	1308
>		1309
-70.15551415	-26.62067788	1310
-70.13048796	-26.58232998	1311
>		1312
-70.54806492	-26.55876402	1313
-70.74901188	-27.21591396	1314
>		1315
-70.42796604	-26.61084	1316
-70.54806492	-26.55876402	1317
>		1318
-66.36138308	-26.55257892	1319
-66.499119	-26.64603801	1320
>		1321
-66.38992416	-26.65422396	1322
-66.36138308	-26.55257892	1323
>		1324
-67.94068788	-26.70387597	1325
-68.58690408	-26.49722202	1326
>		1327
-70.81676964	-26.76672819	1328
-70.69569516	-26.49525003	1329
>		1330
-70.69569516	-26.49525003	1331
-70.54806492	-26.55876402	1332
>		1333
-68.58551841	-26.48126615	1334
-68.58690408	-26.49722202	1335
>		1336
-66.23020116	-26.46356697	1337
-66.36138308	-26.55257892	1338
>		1339
-66.23020116	-26.46356697	1340
-66.20425122	-27.33759434	1341
>		1342
-70.13048796	-26.58232998	1343
-70.15732884	-26.43735402	1344
>		1345
-70.42786214	-26.6106883	1346
-70.32044412	-26.42018499	1347
>		1348
-69.75042696	-26.42003496	1349
-70.01445312	-26.94382596	1350
>		1351
-65.13009876	-26.76684348	1352
-64.70556552	-26.3926314	1353
>		1354
-70.69569516	-26.49525003	1355
-70.71067476	-26.3863539	1356
>		1357
-69.23482704	-26.37707499	1358
-69.32201904	-27.01427202	1359
>		1360
-69.27849261	-27.22380375	1361
-68.9344207	-26.36081733	1362
>		1363
-68.58690408	-26.49722202	1364
-68.9344207	-26.36081733	1365
>		1366
-70.71067476	-26.3863539	1367
-70.63707816	-26.32097097	1368
>		1369
-68.57038008	-26.30694897	1370
-68.58551841	-26.48126615	1371
>		1372
-70.63707816	-26.32097097	1373
-70.68448836	-26.29036089	1374
>		1375
-69.25015785	-26.23688648	1376
-69.23482704	-26.37707499	1377
>		1378
-68.9344207	-26.36081733	1379
-69.25015785	-26.23688648	1380
>		1381
-70.45488684	-26.21820402	1382
-70.54806492	-26.55876402	1383
>		1384
-70.32044412	-26.42018499	1385
-70.45488684	-26.21820402	1386
>		1387
-67.88776716	-26.21099403	1388
-67.94068788	-26.70387597	1389
>		1390
-68.39860392	-26.19615798	1391
-68.57038008	-26.30694897	1392
>		1393
-64.70556552	-26.3926314	1394
-64.85211576	-26.17299612	1395
>		1396
-64.46722248	-26.16611202	1397
-64.70556552	-26.3926314	1398
>		1399
-67.94982108	-26.15995098	1400
-67.88776716	-26.21099403	1401
>		1402
-69.53991255	-26.15281781	1403
-69.75042696	-26.42003496	1404
>		1405
-70.530543	-26.10321696	1406
-70.45488684	-26.21820402	1407
>		1408
-69.26590116	-26.092926	1409
-69.25015785	-26.23688648	1410
>		1411
-68.34268008	-26.07867	1412
-68.39860392	-26.19615798	1413
>		1414
-68.34268008	-26.07867	1415
-67.94982108	-26.15995098	1416
>		1417
-69.53150412	-27.13477203	1418
-69.47551165	-26.07577297	1419
>		1420
-69.53991255	-26.15281781	1421
-69.47524512	-26.070732	1422
>		1423
-69.47551165	-26.07577297	1424
-69.47524512	-26.070732	1425
>		1426
-70.68448836	-26.29036089	1427
-70.65985788	-26.06153004	1428
>		1429
-70.15732884	-26.43735402	1430
-70.05388788	-26.04869802	1431
>		1432
-70.04529257	-26.04390328	1433
-70.05388788	-26.04869802	1434
>		1435
-69.60100896	-26.03660598	1436
-69.53991255	-26.15281781	1437
>		1438
-70.65985788	-26.06153004	1439
-70.63358707	-26.03306546	1440
>		1441
-70.63358707	-26.03306546	1442
-70.530543	-26.10321696	1443
>		1444
-69.12839916	-26.00416197	1445
-68.34268008	-26.07867	1446
>		1447
-70.23433392	-25.99606197	1448
-70.32044412	-26.42018499	1449
>		1450
-69.10104036	-25.98571121	1451
-69.12839916	-26.00416197	1452
>		1453
-69.26590116	-26.092926	1454
-69.18377292	-25.97556996	1455
>		1456
-69.12839916	-26.00416197	1457
-69.18377292	-25.97556996	1458
>		1459
-69.80578992	-25.91030097	1460
-70.04529257	-26.04390328	1461
>		1462
-66.90542038	-25.90589675	1463
-66.74080166	-26.92072418	1464
>		1465
-69.47524512	-26.070732	1466
-69.32926296	-25.90081101	1467
>		1468
-69.32926296	-25.90081101	1469
-69.18377292	-25.97556996	1470
>		1471
-68.964876	-25.893882	1472
-69.10104036	-25.98571121	1473
>		1474
-69.80578992	-25.91030097	1475
-69.56168904	-25.83805896	1476
>		1477
-69.56168904	-25.83805896	1478
-69.60100896	-26.03660598	1479
>		1480
-70.63358707	-26.03306546	1481
-70.73528905	-25.81679778	1482
>		1483
-69.56168904	-25.83805896	1484
-69.48202212	-25.81480296	1485
>		1486
-69.48202212	-25.81480296	1487
-69.32926296	-25.90081101	1488
>		1489
-70.05388788	-26.04869802	1490
-70.02416484	-25.79989401	1491
>		1492
-69.11555399	-25.76334588	1493
-69.18377292	-25.97556996	1494
>		1495
-69.48202212	-25.81480296	1496
-69.30422599	-25.76134195	1497
>		1498
-69.86716884	-25.760673	1499
-70.02416484	-25.79989401	1500
>		1501
-69.86716884	-25.760673	1502
-69.80578992	-25.91030097	1503
>		1504
-69.86718121	-25.76036982	1505
-69.86716884	-25.760673	1506
>		1507
-69.240294	-25.74256203	1508
-69.30422599	-25.76134195	1509
>		1510
-69.24028308	-25.74211514	1511
-69.240294	-25.74256203	1512
>		1513
-68.56319304	-25.74051003	1514
-68.964876	-25.893882	1515
>		1516
-68.5633366	-25.74038995	1517
-68.56319304	-25.74051003	1518
>		1519
-67.70129616	-26.77822002	1520
-67.26570408	-25.73999802	1521
>		1522
-66.90542038	-25.90589675	1523
-67.26570408	-25.73999802	1524
>		1525
-69.23986275	-25.74198876	1526
-69.20143488	-25.73043399	1527
>		1528
-69.20143488	-25.73043399	1529
-69.32926296	-25.90081101	1530
>		1531
-69.10996974	-25.70450951	1532
-69.20143488	-25.73043399	1533
>		1534
-69.09530508	-25.70035302	1535
-69.10996974	-25.70450951	1536
>		1537
-69.09530508	-25.70035302	1538
-69.11555399	-25.76334588	1539
>		1540
-70.31574551	-25.65667077	1541
-70.45488684	-26.21820402	1542
>		1543
-67.88776716	-26.21099403	1544
-67.55179392	-25.65381303	1545
>		1546
-67.26570408	-25.73999802	1547
-67.55179392	-25.65381303	1548
>		1549
-70.31238804	-25.64312103	1550
-70.31574551	-25.65667077	1551
>		1552
-70.31238804	-25.64312103	1553
-70.23433392	-25.99606197	1554
>		1555
-65.07910728	-25.6249386	1556
-66.23020116	-26.46356697	1557
>		1558
-64.85211576	-26.17299612	1559
-65.07910728	-25.6249386	1560
>		1561
-69.20143488	-25.73043399	1562
-69.10310373	-25.56019039	1563
>		1564
-69.09493692	-25.54933398	1565
-69.09530508	-25.70035302	1566
>		1567
-69.10310373	-25.56019039	1568
-69.09492888	-25.54603704	1569
>		1570
-69.09492888	-25.54603704	1571
-69.09493692	-25.54933398	1572
>		1573
-70.34464851	-25.53518989	1574
-70.31238804	-25.64312103	1575
>		1576
-70.02416484	-25.79989401	1577
-70.34464851	-25.53518989	1578
>		1579
-70.34464851	-25.53518989	1580
-70.3449444	-25.5349455	1581
>		1582
-70.73528905	-25.81679778	1583
-70.63648675	-25.53048324	1584
>		1585
-67.86545904	-25.47361998	1586
-68.5633366	-25.74038995	1587
>		1588
-67.86545904	-25.47361998	1589
-67.55179392	-25.65381303	1590
>		1591
-69.23359404	-25.46825904	1592
-69.24028308	-25.74211514	1593
>		1594
-68.904162	-25.45531299	1595
-68.5633366	-25.74038995	1596
>		1597
-69.87978405	-25.45160186	1598
-69.86718121	-25.76036982	1599
>		1600
-69.09492888	-25.54603704	1601
-69.00165108	-25.42532598	1602
>		1603
-69.00165108	-25.42532598	1604
-68.904162	-25.45531299	1605
>		1606
-70.63648675	-25.53048324	1607
-70.50041892	-25.40653101	1608
>		1609
-70.3449444	-25.5349455	1610
-70.50041892	-25.40653101	1611
>		1612
-69.00165108	-25.42532598	1613
-69.17647757	-25.33597273	1614
>		1615
-65.21238144	-25.30004535	1616
-65.07910728	-25.6249386	1617
>		1618
-64.85211576	-26.17299612	1619
-65.21238144	-25.30004535	1620
>		1621
-69.26741996	-25.29067579	1622
-69.23359404	-25.46825904	1623
>		1624
-69.17647757	-25.33597273	1625
-69.26741996	-25.29067579	1626
>		1627
-69.26766969	-25.28936474	1628
-69.26741996	-25.29067579	1629
>		1630
-69.2693391	-25.28060048	1631
-69.26766969	-25.28936474	1632
>		1633
-69.87978405	-25.45160186	1634
-69.40180908	-25.25824098	1635
>		1636
-69.40180908	-25.25824098	1637
-69.37696512	-25.78270896	1638
>		1639
-69.27654312	-25.24277997	1640
-69.40180908	-25.25824098	1641
>		1642
-69.27654312	-25.24277997	1643
-69.2693391	-25.28060048	1644
>		1645
-67.86545904	-25.47361998	1646
-67.25504088	-25.23756798	1647
>		1648
-67.55179392	-25.65381303	1649
-67.25504088	-25.23756798	1650
>		1651
-69.87978405	-25.45160186	1652
-69.890337	-25.19140104	1653
>		1654
-69.890337	-25.19140104	1655
-69.89040947	-25.19128033	1656
>		1657
-66.98819916	-25.15656897	1658
-67.25504088	-25.23756798	1659
>		1660
-66.98819916	-25.15656897	1661
-67.26570408	-25.73999802	1662
>		1663
-66.90542038	-25.90589675	1664
-66.98819916	-25.15656897	1665
>		1666
-67.25504088	-25.23756798	1667
-67.19036616	-25.14763098	1668
>		1669
-65.44475568	-25.12647756	1670
-65.21238144	-25.30004535	1671
>		1672
-69.890337	-25.19140104	1673
-69.84263016	-25.12542204	1674
>		1675
-69.83377865	-25.12295306	1676
-69.84263016	-25.12542204	1677
>		1678
-70.50041892	-25.40653101	1679
-70.50459096	-25.11275796	1680
>		1681
-68.72148684	-25.10620497	1682
-69.00165108	-25.42532598	1683
>		1684
-67.86545904	-25.47361998	1685
-68.72148684	-25.10620497	1686
>		1687
-69.17647757	-25.33597273	1688
-69.09043212	-25.01372097	1689
>		1690
-69.09043212	-25.01372097	1691
-68.72148684	-25.10620497	1692
>		1693
-69.38157867	-24.9968195	1694
-69.83377865	-25.12295306	1695
>		1696
-69.40180908	-25.25824098	1697
-69.38157867	-24.9968195	1698
>		1699
-69.38157867	-24.9968195	1700
-69.38157708	-24.99679899	1701
>		1702
-69.380028	-24.99638697	1703
-69.38157867	-24.9968195	1704
>		1705
-69.38002719	-24.99633179	1706
-69.380028	-24.99638697	1707
>		1708
-66.40722	-24.98404797	1709
-66.23020116	-26.46356697	1710
>		1711
-67.86545904	-25.47361998	1712
-68.40820867	-24.98004864	1713
>		1714
-68.41134115	-24.97800294	1715
-68.72148684	-25.10620497	1716
>		1717
-68.41134115	-24.97800294	1718
-68.40820867	-24.98004864	1719
>		1720
-68.41073412	-24.97775202	1721
-68.41134115	-24.97800294	1722
>		1723
-68.40820867	-24.98004864	1724
-68.41073412	-24.97775202	1725
>		1726
-70.44396876	-24.96942963	1727
-70.50459096	-25.11275796	1728
>		1729
-69.38002719	-24.99633179	1730
-69.25827888	-24.95963196	1731
>		1732
-69.25827888	-24.95963196	1733
-69.27654312	-25.24277997	1734
>		1735
-69.89040947	-25.19128033	1736
-70.05361788	-24.91945002	1737
>		1738
-69.25827888	-24.95963196	1739
-69.09246288	-24.89327901	1740
>		1741
-69.09043212	-25.01372097	1742
-69.09246288	-24.89327901	1743
>		1744
-69.37806816	-24.86312604	1745
-69.38157708	-24.99679899	1746
>		1747
-69.25827888	-24.95963196	1748
-69.37806816	-24.86312604	1749
>		1750
-69.37807592	-24.86312057	1751
-69.37806816	-24.86312604	1752
>		1753
-66.82637196	-24.83555796	1754
-66.98819916	-25.15656897	1755
>		1756
-66.40722	-24.98404797	1757
-66.82637196	-24.83555796	1758
>		1759
-65.73977073	-24.80368427	1760
-66.40722	-24.98404797	1761
>		1762
-65.73977073	-24.80368427	1763
-65.44475568	-25.12647756	1764
>		1765
-65.21238144	-25.30004535	1766
-65.32323228	-24.76657539	1767
>		1768
-67.19036616	-25.14763098	1769
-67.13174592	-24.72604002	1770
>		1771
-66.82637196	-24.83555796	1772
-67.13174592	-24.72604002	1773
>		1774
-70.50459096	-25.11275796	1775
-70.59576096	-24.71100651	1776
>		1777
-68.74570373	-24.70256012	1778
-69.09246288	-24.89327901	1779
>		1780
-68.74570373	-24.70256012	1781
-68.41073412	-24.97775202	1782
>		1783
-69.69417392	-24.64053218	1784
-69.37807592	-24.86312057	1785
>		1786
-69.84263016	-25.12542204	1787
-69.69454596	-24.64027002	1788
>		1789
-69.693759	-24.63898104	1790
-69.69417392	-24.64053218	1791
>		1792
-69.6939033	-24.63891161	1793
-69.693759	-24.63898104	1794
>		1795
-68.62848804	-24.63809103	1796
-68.74570373	-24.70256012	1797
>		1798
-68.54415192	-24.59226996	1799
-68.62848804	-24.63809103	1800
>		1801
-69.2866936	-24.52885657	1802
-69.25827888	-24.95963196	1803
>		1804
-68.62848804	-24.63809103	1805
-68.56748316	-24.50041002	1806
>		1807
-69.34454496	-24.48760104	1808
-69.37807592	-24.86312057	1809
>		1810
-69.2866936	-24.52885657	1811
-69.34454496	-24.48760104	1812
>		1813
-70.05361788	-24.91945002	1814
-70.02760716	-24.47835399	1815
>		1816
-70.02760716	-24.47835399	1817
-69.6939033	-24.63891161	1818
>		1819
-66.51855504	-24.45094404	1820
-66.82637196	-24.83555796	1821
>		1822
-66.51855504	-24.45094404	1823
-66.40722	-24.98404797	1824
>		1825
-68.62848804	-24.63809103	1826
-68.871753	-24.43518504	1827
>		1828
-70.32089808	-24.42841704	1829
-70.44396876	-24.96942963	1830
>		1831
-67.98889116	-24.38699499	1832
-68.54415192	-24.59226996	1833
>		1834
-67.13174592	-24.72604002	1835
-67.98889116	-24.38699499	1836
>		1837
-69.6939033	-24.63891161	1838
-69.53739912	-24.30810702	1839
>		1840
-69.53739912	-24.30810702	1841
-69.34454496	-24.48760104	1842
>		1843
-68.44004323	-24.29991881	1844
-68.44003881	-24.29989083	1845
>		1846
-68.44003881	-24.29989083	1847
-67.98889116	-24.38699499	1848
>		1849
-68.48579808	-24.29105598	1850
-68.44003881	-24.29989083	1851
>		1852
-68.56748316	-24.50041002	1853
-68.67249192	-24.27431499	1854
>		1855
-68.67249192	-24.27431499	1856
-68.48579808	-24.29105598	1857
>		1858
-68.48579808	-24.29105598	1859
-68.49442759	-24.26028862	1860
>		1861
-68.871753	-24.43518504	1862
-68.99481216	-24.25589703	1863
>		1864
-68.99481216	-24.25589703	1865
-68.67249192	-24.27431499	1866
>		1867
-69.05531988	-24.25032	1868
-69.09246288	-24.89327901	1869
>		1870
-69.05531988	-24.25032	1871
-68.99481216	-24.25589703	1872
>		1873
-69.34454496	-24.48760104	1874
-69.28517196	-24.24590397	1875
>		1876
-69.28517196	-24.24590397	1877
-69.2866936	-24.52885657	1878
>		1879
-69.28517196	-24.24590397	1880
-69.05531988	-24.25032	1881
>		1882
-69.53739912	-24.30810702	1883
-69.49608919	-24.2377252	1884
>		1885
-69.28517196	-24.24590397	1886
-69.49608919	-24.2377252	1887
>		1888
-69.52759966	-24.21491814	1889
-69.53739912	-24.30810702	1890
>		1891
-65.32323228	-24.76657539	1892
-65.33429508	-24.1828722	1893
>		1894
-65.14281072	-24.24271104	1895
-65.33429508	-24.1828722	1896
>		1897
-69.521787	-24.15964203	1898
-69.52759966	-24.21491814	1899
>		1900
-66.33524252	-24.15214361	1901
-66.51855504	-24.45094404	1902
>		1903
-66.33524252	-24.15214361	1904
-65.73977073	-24.80368427	1905
>		1906
-64.13203224	-24.1514568	1907
-65.14281072	-24.24271104	1908
>		1909
-64.13203224	-24.1514568	1910
-64.46722248	-26.16611202	1911
>		1912
-66.51855504	-24.45094404	1913
-66.33847944	-24.14860191	1914
>		1915
-66.33847944	-24.14860191	1916
-66.33524252	-24.15214361	1917
>		1918
-70.59576096	-24.71100651	1919
-70.52926608	-24.10633755	1920
>		1921
-67.205853	-24.10114203	1922
-67.98889116	-24.38699499	1923
>		1924
-67.205853	-24.10114203	1925
-67.13174592	-24.72604002	1926
>		1927
-69.283701	-24.10106499	1928
-69.28517196	-24.24590397	1929
>		1930
-68.48579808	-24.29105598	1931
-69.02016804	-24.05203299	1932
>		1933
-66.26952396	-24.04502199	1934
-66.33847944	-24.14860191	1935
>		1936
-66.26952396	-24.04502199	1937
-66.33524252	-24.15214361	1938
>		1939
-66.26952396	-24.04502199	1940
-65.33429508	-24.1828722	1941
>		1942
-69.05531988	-24.25032	1943
-69.086925	-24.02568396	1944
>		1945
-69.02016804	-24.05203299	1946
-69.086925	-24.02568396	1947
>		1948
-69.49608919	-24.2377252	1949
-69.37989569	-23.99105201	1950
>		1951
-69.37933102	-23.9916978	1952
-69.37989569	-23.99105201	1953
>		1954
-69.37989569	-23.99105201	1955
-69.37637796	-23.98358403	1956
>		1957
-69.37637796	-23.98358403	1958
-69.37933102	-23.9916978	1959
>		1960
-69.37637796	-23.98358403	1961
-69.283701	-24.10106499	1962
>		1963
-66.79037916	-23.93978796	1964
-67.205853	-24.10114203	1965
>		1966
-66.79037916	-23.93978796	1967
-66.26952396	-24.04502199	1968
>		1969
-66.79037916	-23.93978796	1970
-66.78995579	-23.93962154	1971
>		1972
-68.84223696	-23.93637399	1973
-69.02016804	-24.05203299	1974
>		1975
-69.27542496	-23.93117397	1976
-69.283701	-24.10106499	1977
>		1978
-69.086925	-24.02568396	1979
-69.27542496	-23.93117397	1980
>		1981
-68.84223696	-23.93637399	1982
-68.84866702	-23.91074023	1983
>		1984
-69.10474896	-23.90779602	1985
-69.086925	-24.02568396	1986
>		1987
-70.02760716	-24.47835399	1988
-70.00010892	-23.89684104	1989
>		1990
-69.53739912	-24.30810702	1991
-70.00010892	-23.89684104	1992
>		1993
-68.76836496	-23.87108403	1994
-68.84223696	-23.93637399	1995
>		1996
-70.52926608	-24.10633755	1997
-70.54486344	-23.85879885	1998
>		1999
-67.23654192	-23.84367696	2000
-67.205853	-24.10114203	2001
>		2002
-67.23654192	-23.84367696	2003
-66.79037916	-23.93978796	2004
>		2005
-67.32834187	-23.82296483	2006
-67.23654192	-23.84367696	2007
>		2008
-65.33429508	-24.1828722	2009
-65.37817692	-23.7999033	2010
>		2011
-69.65882343	-23.78782139	2012
-69.521787	-24.15964203	2013
>		2014
-68.57723616	-23.78441562	2015
-68.49442759	-24.26028862	2016
>		2017
-69.33059902	-23.74487347	2018
-69.27542496	-23.93117397	2019
>		2020
-69.68313057	-23.72186886	2021
-69.65882343	-23.78782139	2022
>		2023
-70.28348721	-23.72134792	2024
-70.32089808	-24.42841704	2025
>		2026
-70.00010892	-23.89684104	2027
-70.28348721	-23.72134792	2028
>		2029
-68.84866702	-23.91074023	2030
-68.89833108	-23.71275198	2031
>		2032
-70.00010892	-23.89684104	2033
-69.81920712	-23.70275496	2034
>		2035
-68.59204416	-23.69931903	2036
-68.76836496	-23.87108403	2037
>		2038
-68.59204416	-23.69931903	2039
-68.57723616	-23.78441562	2040
>		2041
-69.65882343	-23.78782139	2042
-69.6193168	-23.68203183	2043
>		2044
-69.81920712	-23.70275496	2045
-69.72298328	-23.65636449	2046
>		2047
-68.08799883	-23.65156921	2048
-67.32834187	-23.82296483	2049
>		2050
-69.72298328	-23.65636449	2051
-69.70964292	-23.64993297	2052
>		2053
-69.70964292	-23.64993297	2054
-69.68313057	-23.72186886	2055
>		2056
-66.03959328	-23.64513497	2057
-66.26952396	-24.04502199	2058
>		2059
-66.78995579	-23.93962154	2060
-66.03924586	-23.64453074	2061
>		2062
-66.03924586	-23.64453074	2063
-66.03959328	-23.64513497	2064
>		2065
-69.58837021	-23.64137928	2066
-69.58952581	-23.64289732	2067
>		2068
-69.58837021	-23.64137928	2069
-69.37637796	-23.98358403	2070
>		2071
-67.2408626	-23.63991153	2072
-67.32834187	-23.82296483	2073
>		2074
-69.6193168	-23.68203183	2075
-69.598206	-23.62550202	2076
>		2077
-69.58952581	-23.64289732	2078
-69.598206	-23.62550202	2079
>		2080
-69.598206	-23.62550202	2081
-69.58837021	-23.64137928	2082
>		2083
-70.2780483	-23.61855193	2084
-70.28348721	-23.72134792	2085
>		2086
-70.2780476	-23.61853885	2087
-70.2780483	-23.61855193	2088
>		2089
-64.53121287	-23.61446756	2090
-64.13203224	-24.1514568	2091
>		2092
-69.37244604	-23.60357298	2093
-69.33059902	-23.74487347	2094
>		2095
-68.44003881	-24.29989083	2096
-68.329053	-23.59718199	2097
>		2098
-68.329053	-23.59718199	2099
-68.08799883	-23.65156921	2100
>		2101
-70.54486344	-23.85879885	2102
-70.40612664	-23.59516644	2103
>		2104
-70.27664856	-23.59209685	2105
-70.2780476	-23.61853885	2106
>		2107
-68.89833108	-23.71275198	2108
-68.69399508	-23.59074096	2109
>		2110
-68.08799883	-23.65156921	2111
-68.067432	-23.54414598	2112
>		2113
-69.10474896	-23.90779602	2114
-69.02781012	-23.53893399	2115
>		2116
-70.27335684	-23.52988296	2117
-70.27664856	-23.59209685	2118
>		2119
-69.99787008	-23.522634	2120
-70.2780483	-23.61855193	2121
>		2122
-69.99747152	-23.52225584	2123
-69.99787008	-23.522634	2124
>		2125
-69.99747152	-23.52225584	2126
-69.99653585	-23.52193476	2127
>		2128
-70.5358332	-23.54611842	2129
-70.64091216	-23.5215945	2130
>		2131
-69.99653585	-23.52193476	2132
-69.98919588	-23.51941596	2133
>		2134
-70.00010892	-23.89684104	2135
-69.98919588	-23.51941596	2136
>		2137
-68.59857722	-23.51636292	2138
-68.59204416	-23.69931903	2139
>		2140
-68.59861825	-23.51521374	2141
-68.59857722	-23.51636292	2142
>		2143
-68.59861825	-23.51521374	2144
-68.329053	-23.59718199	2145
>		2146
-68.59862892	-23.51491497	2147
-68.59861825	-23.51521374	2148
>		2149
-70.47262152	-23.48404218	2150
-70.5358332	-23.54611842	2151
>		2152
-70.40612664	-23.59516644	2153
-70.47262152	-23.48404218	2154
>		2155
-69.46449641	-23.47865423	2156
-69.46597662	-23.4805987	2157
>		2158
-69.46449641	-23.47865423	2159
-69.37244604	-23.60357298	2160
>		2161
-68.69399508	-23.59074096	2162
-68.69804184	-23.47839999	2163
>		2164
-68.69804184	-23.47839999	2165
-68.59862892	-23.51491497	2166
>		2167
-68.69832774	-23.47828526	2168
-68.69832804	-23.47829199	2169
>		2170
-68.69832774	-23.47828526	2171
-68.69804184	-23.47839999	2172
>		2173
-69.598206	-23.62550202	2174
-69.47262	-23.46762996	2175
>		2176
-69.46597662	-23.4805987	2177
-69.47262	-23.46762996	2178
>		2179
-69.47262	-23.46762996	2180
-69.46449641	-23.47865423	2181
>		2182
-69.98919588	-23.51941596	2183
-69.84259092	-23.45976999	2184
>		2185
-69.84259092	-23.45976999	2186
-69.70964292	-23.64993297	2187
>		2188
-68.84610192	-23.41898199	2189
-69.02794584	-23.53900302	2190
>		2191
-69.02781012	-23.53893399	2192
-68.84610192	-23.41898199	2193
>		2194
-68.69832804	-23.47829199	2195
-68.84610192	-23.41898199	2196
>		2197
-65.37817692	-23.7999033	2198
-65.88054371	-23.37060559	2199
>		2200
-65.88134712	-23.36991903	2201
-66.03924586	-23.64453074	2202
>		2203
-65.88054371	-23.37060559	2204
-65.88134712	-23.36991903	2205
>		2206
-65.88015739	-23.36991903	2207
-65.88054371	-23.37060559	2208
>		2209
-65.8809556	-23.36922335	2210
-65.88134712	-23.36991903	2211
>		2212
-65.8809556	-23.36922335	2213
-65.88015739	-23.36991903	2214
>		2215
-69.02794584	-23.53900302	2216
-68.99098896	-23.35467402	2217
>		2218
-68.84610192	-23.41898199	2219
-68.99098896	-23.35467402	2220
>		2221
-68.84610192	-23.41898199	2222
-68.72446458	-23.33352633	2223
>		2224
-68.72446458	-23.33352633	2225
-68.7242844	-23.33339975	2226
>		2227
-64.7510011	-23.31880211	2228
-64.53121287	-23.61446756	2229
>		2230
-68.7242844	-23.33339975	2231
-68.69083212	-23.30989803	2232
>		2233
-68.69083212	-23.30989803	2234
-68.69832774	-23.47828526	2235
>		2236
-67.2408626	-23.63991153	2237
-67.06464815	-23.2660929	2238
>		2239
-69.27542496	-23.93117397	2240
-69.209685	-23.25733101	2241
>		2242
-68.99098896	-23.35467402	2243
